2.245398773006135051e-01,2.269712592071635449e-01,2.294026411137135846e-01,2.318340230202636243e-01,2.342654049268136640e-01,2.366967868333637037e-01,2.391281687399137157e-01,2.415595506464637832e-01,2.439909325530137951e-01,2.464223144595638348e-01,2.488536963661138746e-01,2.512850782726639420e-01,2.537164601792139540e-01,2.561478420857640215e-01,2.585792239923140334e-01,2.610106058988640454e-01,2.634419878054141129e-01,2.658733697119641248e-01,2.683047516185141923e-01,2.707361335250642043e-01,2.731675154316142717e-01,2.755988973381642837e-01,2.780302792447143512e-01,2.804616611512643631e-01,2.828930430578143751e-01,2.853244249643644426e-01,2.877558068709145100e-01,2.901871887774645220e-01,2.926185706840145340e-01,2.950499525905646014e-01,2.974813344971146134e-01,2.999127164036646809e-01,3.023440983102146928e-01,3.047754802167647603e-01,3.072068621233147723e-01,3.096382440298648397e-01,3.120696259364148517e-01,3.145010078429648637e-01,3.169323897495149311e-01,3.193637716560649986e-01,3.217951535626150106e-01,3.242265354691650225e-01,3.266579173757150900e-01,3.290892992822651020e-01,3.315206811888151694e-01,3.339520630953651814e-01,3.363834450019152489e-01,3.388148269084652608e-01,3.412462088150153283e-01,3.436775907215653403e-01,3.461089726281153522e-01,3.485403545346654197e-01,3.509717364412154872e-01,3.534031183477654992e-01,3.558345002543155111e-01,3.582658821608655786e-01,3.606972640674156461e-01,3.631286459739656580e-01,3.655600278805156700e-01,3.679914097870656819e-01,3.704227916936157494e-01,3.728541736001658169e-01,3.752855555067158289e-01,3.777169374132658408e-01,3.801483193198159083e-01,3.825797012263659758e-01,3.850110831329159877e-01,3.874424650394659997e-01,3.898738469460160672e-01,3.923052288525661346e-01,3.947366107591161466e-01,3.971679926656661586e-01,3.995993745722161705e-01,4.020307564787662380e-01,4.044621383853163055e-01,4.068935202918663174e-01,4.093249021984163294e-01,4.117562841049663969e-01,4.141876660115164643e-01,4.166190479180664763e-01,4.190504298246164883e-01,4.214818117311665557e-01,4.239131936377166232e-01,4.263445755442666352e-01,4.287759574508166471e-01,4.312073393573666591e-01,4.336387212639167266e-01,4.360701031704667940e-01,4.385014850770168060e-01,4.409328669835668180e-01,4.433642488901168854e-01,4.457956307966669529e-01,4.482270127032169649e-01,4.506583946097669768e-01,4.530897765163170443e-01,4.555211584228671118e-01,4.579525403294171237e-01,4.603839222359671357e-01,4.628153041425171477e-01,4.652466860490672151e-01,4.676780679556172826e-01,4.701094498621672946e-01,4.725408317687173065e-01,4.749722136752673185e-01,4.774035955818174415e-01,4.798349774883674534e-01,4.822663593949174654e-01,4.846977413014674774e-01,4.871291232080176004e-01,4.895605051145676123e-01,4.919918870211176243e-01,4.944232689276676362e-01,4.968546508342177592e-01,4.992860327407677712e-01,5.017174146473177831e-01,5.041487965538677951e-01,5.065801784604178071e-01,5.090115603669679301e-01,5.114429422735179420e-01,5.138743241800679540e-01,5.163057060866179659e-01,5.187370879931680889e-01,5.211684698997181009e-01,5.235998518062681129e-01,5.260312337128181248e-01,5.284626156193682478e-01,5.308939975259182598e-01,5.333253794324682717e-01,5.357567613390182837e-01,5.381881432455682956e-01,5.406195251521184186e-01,5.430509070586684306e-01,5.454822889652184426e-01,5.479136708717684545e-01,5.503450527783185775e-01,5.527764346848685895e-01,5.552078165914186014e-01,5.576391984979686134e-01,5.600705804045187364e-01,5.625019623110687483e-01,5.649333442176187603e-01,5.673647261241687723e-01,5.697961080307187842e-01,5.722274899372689072e-01,5.746588718438189192e-01,5.770902537503689311e-01,5.795216356569189431e-01,5.819530175634690661e-01,5.843843994700190780e-01,5.868157813765690900e-01,5.892471632831191020e-01,5.916785451896692249e-01,5.941099270962192369e-01,5.965413090027692489e-01,5.989726909093192608e-01,6.014040728158692728e-01,6.038354547224193958e-01,6.062668366289694077e-01,6.086982185355194197e-01,6.111296004420694317e-01,6.135609823486195546e-01,6.159923642551695666e-01,6.184237461617195786e-01,6.208551280682695905e-01,6.232865099748197135e-01,6.257178918813697255e-01,6.281492737879197374e-01,6.305806556944697494e-01,6.330120376010197614e-01,6.354434195075698844e-01,6.378748014141198963e-01,6.403061833206699083e-01,6.427375652272199202e-01,6.451689471337700432e-01,6.476003290403200552e-01,6.500317109468700671e-01,6.524630928534200791e-01,6.548944747599702021e-01,6.573258566665202141e-01,6.597572385730702260e-01,6.621886204796202380e-01,6.646200023861702499e-01,6.670513842927203729e-01,6.694827661992703849e-01,6.719141481058203969e-01,6.743455300123704088e-01,6.767769119189205318e-01,6.792082938254705438e-01,6.816396757320205557e-01,6.840710576385705677e-01,6.865024395451206907e-01,6.889338214516707026e-01,6.913652033582207146e-01,6.937965852647707266e-01,6.962279671713207385e-01,6.986593490778708615e-01,7.010907309844208735e-01,7.035221128909708854e-01,7.059534947975208974e-01,7.083848767040710204e-01,7.108162586106210323e-01,7.132476405171710443e-01,7.156790224237210563e-01,7.181104043302711792e-01,7.205417862368211912e-01,7.229731681433712032e-01,7.254045500499212151e-01,7.278359319564713381e-01,7.302673138630213501e-01,7.326986957695713620e-01,7.351300776761213740e-01,7.375614595826714970e-01,7.399928414892215089e-01,7.424242233957715209e-01,7.448556053023215329e-01,7.472869872088716559e-01,7.497183691154216678e-01,7.521497510219716798e-01,7.545811329285216917e-01,7.570125148350717037e-01,7.594438967416218267e-01,7.618752786481718386e-01,7.643066605547218506e-01,7.667380424612718626e-01,7.691694243678219856e-01,7.716008062743719975e-01,7.740321881809220095e-01,7.764635700874720214e-01,7.788949519940221444e-01,7.813263339005721564e-01,7.837577158071221683e-01,7.861890977136721803e-01,7.886204796202221923e-01,7.910518615267723153e-01,7.934832434333223272e-01,7.959146253398723392e-01,7.983460072464223511e-01,8.007773891529724741e-01,8.032087710595224861e-01,8.056401529660724981e-01,8.080715348726225100e-01,8.105029167791726330e-01,8.129342986857226450e-01,8.153656805922726569e-01,8.177970624988226689e-01,8.202284444053726808e-01,8.226598263119228038e-01,8.250912082184728158e-01,8.275225901250228278e-01,8.299539720315728397e-01,8.323853539381229627e-01,8.348167358446729747e-01,8.372481177512229866e-01,8.396794996577729986e-01,8.421108815643231216e-01,8.445422634708731335e-01,8.469736453774231455e-01,8.494050272839731575e-01,8.518364091905231694e-01,8.542677910970732924e-01,8.566991730036233044e-01,8.591305549101733163e-01,8.615619368167233283e-01,8.639933187232734513e-01,8.664247006298234632e-01,8.688560825363734752e-01,8.712874644429234872e-01,8.737188463494736101e-01,8.761502282560236221e-01,8.785816101625736341e-01,8.810129920691236460e-01,8.834443739756736580e-01,8.858757558822237810e-01,8.883071377887737929e-01,8.907385196953238049e-01,8.931699016018738169e-01,8.956012835084239398e-01,8.980326654149739518e-01,9.004640473215239638e-01,9.028954292280739757e-01,9.053268111346240987e-01,9.077581930411741107e-01,9.101895749477241226e-01,9.126209568542741346e-01,9.150523387608241466e-01,9.174837206673742696e-01,9.199151025739242815e-01,9.223464844804742935e-01,9.247778663870243054e-01,9.272092482935744284e-01,9.296406302001244404e-01,9.320720121066744523e-01,9.345033940132244643e-01,9.369347759197745873e-01,9.393661578263245993e-01,9.417975397328746112e-01,9.442289216394246232e-01,9.466603035459746351e-01,9.490916854525247581e-01,9.515230673590747701e-01,9.539544492656247821e-01,9.563858311721747940e-01,9.588172130787249170e-01,9.612485949852749290e-01,9.636799768918249409e-01,9.661113587983749529e-01,9.685427407049250759e-01,9.709741226114750878e-01,9.734055045180250998e-01,9.758368864245751118e-01,9.782682683311251237e-01,9.806996502376752467e-01,9.831310321442252587e-01,9.855624140507752706e-01,9.879937959573252826e-01,9.904251778638754056e-01,9.928565597704254175e-01,9.952879416769754295e-01,9.977193235835254415e-01,1.000150705490075564e+00,1.002582087396625576e+00,1.005013469303175588e+00,1.007444851209725600e+00,1.009876233116275612e+00,1.012307615022825624e+00,1.014738996929375636e+00,1.017170378835925648e+00,1.019601760742475660e+00,1.022033142649025894e+00,1.024464524555575906e+00,1.026895906462125918e+00,1.029327288368675930e+00,1.031758670275225942e+00,1.034190052181775954e+00,1.036621434088325966e+00,1.039052815994875978e+00,1.041484197901425990e+00,1.043915579807976224e+00,1.046346961714526236e+00,1.048778343621076248e+00,1.051209725527626260e+00,1.053641107434176272e+00,1.056072489340726284e+00,1.058503871247276296e+00,1.060935253153826308e+00,1.063366635060376542e+00,1.065798016966926554e+00,1.068229398873476566e+00,1.070660780780026577e+00,1.073092162686576589e+00,1.075523544593126601e+00,1.077954926499676613e+00,1.080386308406226625e+00,1.082817690312776637e+00,1.085249072219326871e+00,1.087680454125876883e+00,1.090111836032426895e+00,1.092543217938976907e+00,1.094974599845526919e+00,1.097405981752076931e+00,1.099837363658626943e+00,1.102268745565176955e+00,1.104700127471726967e+00,1.107131509378277201e+00,1.109562891284827213e+00,1.111994273191377225e+00,1.114425655097927237e+00,1.116857037004477249e+00,1.119288418911027261e+00,1.121719800817577273e+00,1.124151182724127285e+00,1.126582564630677519e+00,1.129013946537227531e+00,1.131445328443777543e+00,1.133876710350327555e+00,1.136308092256877567e+00,1.138739474163427579e+00,1.141170856069977591e+00,1.143602237976527602e+00,1.146033619883077614e+00,1.148465001789627848e+00,1.150896383696177860e+00,1.153327765602727872e+00,1.155759147509277884e+00,1.158190529415827896e+00,1.160621911322377908e+00,1.163053293228927920e+00,1.165484675135477932e+00,1.167916057042027944e+00,1.170347438948578178e+00,1.172778820855128190e+00,1.175210202761678202e+00,1.177641584668228214e+00,1.180072966574778226e+00,1.182504348481328238e+00,1.184935730387878250e+00,1.187367112294428262e+00,1.189798494200978274e+00,1.192229876107528508e+00,1.194661258014078520e+00,1.197092639920628532e+00,1.199524021827178544e+00,1.201955403733728556e+00,1.204386785640278568e+00,1.206818167546828580e+00,1.209249549453378592e+00,1.211680931359928826e+00,1.214112313266478838e+00,1.216543695173028850e+00,1.218975077079578861e+00,1.221406458986128873e+00,1.223837840892678885e+00,1.226269222799228897e+00,1.228700604705779131e+00,1.231131986612329143e+00,1.233563368518879155e+00,1.235994750425429167e+00,1.238426132331979179e+00,1.240857514238529191e+00,1.243288896145079203e+00,1.245720278051629215e+00,1.248151659958179449e+00,1.250583041864729461e+00,1.253014423771279473e+00,1.255445805677829485e+00,1.257877187584379497e+00,1.260308569490929509e+00,1.262739951397479521e+00,1.265171333304029533e+00,1.267602715210579545e+00,1.270034097117129779e+00,1.272465479023679791e+00,1.274896860930229803e+00,1.277328242836779815e+00,1.279759624743329827e+00,1.282191006649879839e+00,1.284622388556429851e+00,1.287053770462979863e+00,1.289485152369529875e+00,1.291916534276080109e+00,1.294347916182630120e+00,1.296779298089180132e+00,1.299210679995730144e+00,1.301642061902280156e+00,1.304073443808830168e+00,1.306504825715380180e+00,1.308936207621930192e+00,1.311367589528480426e+00,1.313798971435030438e+00,1.316230353341580450e+00,1.318661735248130462e+00,1.321093117154680474e+00,1.323524499061230486e+00,1.325955880967780498e+00,1.328387262874330510e+00,1.330818644780880522e+00,1.333250026687430756e+00,1.335681408593980768e+00,1.338112790500530780e+00,1.340544172407080792e+00,1.342975554313630804e+00,1.345406936220180816e+00,1.347838318126730828e+00,1.350269700033280840e+00,1.352701081939830852e+00,1.355132463846381086e+00,1.357563845752931098e+00,1.359995227659481110e+00,1.362426609566031122e+00,1.364857991472581134e+00,1.367289373379131145e+00,1.369720755285681157e+00,1.372152137192231169e+00,1.374583519098781403e+00,1.377014901005331415e+00,1.379446282911881427e+00,1.381877664818431439e+00,1.384309046724981451e+00,1.386740428631531463e+00,1.389171810538081475e+00,1.391603192444631487e+00,1.394034574351181499e+00,1.396465956257731733e+00,1.398897338164281745e+00,1.401328720070831757e+00,1.403760101977381769e+00,1.406191483883931781e+00,1.408622865790481793e+00,1.411054247697031805e+00,1.413485629603581817e+00,1.415917011510131829e+00,1.418348393416682063e+00,1.420779775323232075e+00,1.423211157229782087e+00,1.425642539136332099e+00,1.428073921042882111e+00,1.430505302949432123e+00,1.432936684855982135e+00,1.435368066762532147e+00,1.437799448669082381e+00,1.440230830575632393e+00,1.442662212482182404e+00,1.445093594388732416e+00,1.447524976295282428e+00,1.449956358201832440e+00,1.452387740108382452e+00,1.454819122014932464e+00,1.457250503921482476e+00,1.459681885828032710e+00,1.462113267734582722e+00,1.464544649641132734e+00,1.466976031547682746e+00,1.469407413454232758e+00,1.471838795360782770e+00,1.474270177267332782e+00,1.476701559173882794e+00,1.479132941080432806e+00,1.481564322986983040e+00,1.483995704893533052e+00,1.486427086800083064e+00,1.488858468706633076e+00,1.491289850613183088e+00,1.493721232519733100e+00,1.496152614426283112e+00,1.498583996332833124e+00,1.501015378239383136e+00,1.503446760145933370e+00,1.505878142052483382e+00,1.508309523959033394e+00,1.510740905865583406e+00,1.513172287772133418e+00,1.515603669678683429e+00,1.518035051585233441e+00,1.520466433491783453e+00,1.522897815398333687e+00,1.525329197304883699e+00,1.527760579211433711e+00,1.530191961117983723e+00,1.532623343024533735e+00,1.535054724931083747e+00,1.537486106837633759e+00,1.539917488744183771e+00,1.542348870650733783e+00,1.544780252557284017e+00,1.547211634463834029e+00,1.549643016370384041e+00,1.552074398276934053e+00,1.554505780183484065e+00,1.556937162090034077e+00,1.559368543996584089e+00,1.561799925903134101e+00,1.564231307809684113e+00,1.566662689716234347e+00,1.569094071622784359e+00,1.571525453529334371e+00,1.573956835435884383e+00,1.576388217342434395e+00,1.578819599248984407e+00,1.581250981155534419e+00,1.583682363062084431e+00,1.586113744968634665e+00,1.588545126875184677e+00,1.590976508781734688e+00,1.593407890688284700e+00,1.595839272594834712e+00,1.598270654501384724e+00,1.600702036407934736e+00,1.603133418314484748e+00,1.605564800221034760e+00,1.607996182127584994e+00,1.610427564034135006e+00,1.612858945940685018e+00,1.615290327847235030e+00,1.617721709753785042e+00,1.620153091660335054e+00,1.622584473566885066e+00,1.625015855473435078e+00,1.627447237379985090e+00,1.629878619286535324e+00,1.632310001193085336e+00,1.634741383099635348e+00,1.637172765006185360e+00,1.639604146912735372e+00,1.642035528819285384e+00,1.644466910725835396e+00,1.646898292632385408e+00,1.649329674538935642e+00,1.651761056445485654e+00,1.654192438352035666e+00,1.656623820258585678e+00,1.659055202165135690e+00,1.661486584071685702e+00,1.663917965978235713e+00,1.666349347884785725e+00,1.668780729791335737e+00,1.671212111697885971e+00,1.673643493604435983e+00,1.676074875510985995e+00,1.678506257417536007e+00,1.680937639324086019e+00,1.683369021230636031e+00,1.685800403137186043e+00,1.688231785043736055e+00,1.690663166950286067e+00,1.693094548856836301e+00,1.695525930763386313e+00,1.697957312669936325e+00,1.700388694576486337e+00,1.702820076483036349e+00,1.705251458389586361e+00,1.707682840296136373e+00,1.710114222202686385e+00,1.712545604109236619e+00,1.714976986015786631e+00,1.717408367922336643e+00,1.719839749828886655e+00,1.722271131735436667e+00,1.724702513641986679e+00,1.727133895548536691e+00,1.729565277455086703e+00,1.731996659361636715e+00,1.734428041268186949e+00,1.736859423174736961e+00,1.739290805081286972e+00,1.741722186987836984e+00,1.744153568894386996e+00,1.746584950800937008e+00,1.749016332707487020e+00,1.751447714614037032e+00,1.753879096520587044e+00,1.756310478427137278e+00,1.758741860333687290e+00,1.761173242240237302e+00,1.763604624146787314e+00,1.766036006053337326e+00,1.768467387959887338e+00,1.770898769866437350e+00,1.773330151772987362e+00,1.775761533679537596e+00,1.778192915586087608e+00,1.780624297492637620e+00,1.783055679399187632e+00,1.785487061305737644e+00,1.787918443212287656e+00,1.790349825118837668e+00,1.792781207025387680e+00,1.795212588931937692e+00,1.797643970838487926e+00,1.800075352745037938e+00,1.802506734651587950e+00,1.804938116558137962e+00,1.807369498464687974e+00,1.809800880371237985e+00,1.812232262277787997e+00,1.814663644184338009e+00,1.817095026090888021e+00,1.819526407997438255e+00,1.821957789903988267e+00,1.824389171810538279e+00,1.826820553717088291e+00,1.829251935623638303e+00,1.831683317530188315e+00,1.834114699436738327e+00,1.836546081343288339e+00,1.838977463249838573e+00,1.841408845156388585e+00,1.843840227062938597e+00,1.846271608969488609e+00,1.848702990876038621e+00,1.851134372782588633e+00,1.853565754689138645e+00,1.855997136595688657e+00,1.858428518502238669e+00,1.860859900408788903e+00,1.863291282315338915e+00,1.865722664221888927e+00,1.868154046128438939e+00,1.870585428034988951e+00,1.873016809941538963e+00,1.875448191848088975e+00,1.877879573754638987e+00,1.880310955661188999e+00,1.882742337567739233e+00,1.885173719474289245e+00,1.887605101380839256e+00,1.890036483287389268e+00,1.892467865193939280e+00,1.894899247100489292e+00,1.897330629007039304e+00,1.899762010913589316e+00,1.902193392820139550e+00,1.904624774726689562e+00,1.907056156633239574e+00,1.909487538539789586e+00,1.911918920446339598e+00,1.914350302352889610e+00,1.916781684259439622e+00,1.919213066165989634e+00,1.921644448072539646e+00,1.924075829979089880e+00,1.926507211885639892e+00,1.928938593792189904e+00,1.931369975698739916e+00,1.933801357605289928e+00,1.936232739511839940e+00,1.938664121418389952e+00,1.941095503324939964e+00,1.943526885231489976e+00,1.945958267138040210e+00,1.948389649044590222e+00,1.950821030951140234e+00,1.953252412857690246e+00,1.955683794764240258e+00,1.958115176670790269e+00,1.960546558577340281e+00,1.962977940483890293e+00,1.965409322390440527e+00,1.967840704296990539e+00,1.970272086203540551e+00,1.972703468110090563e+00,1.975134850016640575e+00,1.977566231923190587e+00,1.979997613829740599e+00,1.982428995736290611e+00,1.984860377642840623e+00,1.987291759549390857e+00,1.989723141455940869e+00,1.992154523362490881e+00,1.994585905269040893e+00,1.997017287175590905e+00,1.999448669082140917e+00,2.001880050988690929e+00,2.004311432895240941e+00,2.006742814801790953e+00,2.009174196708340965e+00,2.011605578614890977e+00,2.014036960521440989e+00,2.016468342427991001e+00,2.018899724334541013e+00,2.021331106241091025e+00,2.023762488147641037e+00,2.026193870054191049e+00,2.028625251960741505e+00,2.031056633867291517e+00,2.033488015773841528e+00,2.035919397680391540e+00,2.038350779586941552e+00,2.040782161493491564e+00,2.043213543400041576e+00,2.045644925306591588e+00,2.048076307213141600e+00,2.050507689119691612e+00,2.052939071026241624e+00,2.055370452932791636e+00,2.057801834839341648e+00,2.060233216745891660e+00,2.062664598652441672e+00,2.065095980558991684e+00,2.067527362465541696e+00,2.069958744372091708e+00,2.072390126278642164e+00,2.074821508185192176e+00,2.077252890091742188e+00,2.079684271998292200e+00,2.082115653904842212e+00,2.084547035811392224e+00,2.086978417717942236e+00,2.089409799624492248e+00,2.091841181531042260e+00,2.094272563437592272e+00,2.096703945344142284e+00,2.099135327250692296e+00,2.101566709157242308e+00,2.103998091063792319e+00,2.106429472970342331e+00,2.108860854876892343e+00,2.111292236783442355e+00,2.113723618689992811e+00,2.116155000596542823e+00,2.118586382503092835e+00,2.121017764409642847e+00,2.123449146316192859e+00,2.125880528222742871e+00,2.128311910129292883e+00,2.130743292035842895e+00,2.133174673942392907e+00,2.135606055848942919e+00,2.138037437755492931e+00,2.140468819662042943e+00,2.142900201568592955e+00,2.145331583475142967e+00,2.147762965381692979e+00,2.150194347288242991e+00,2.152625729194793003e+00,2.155057111101343015e+00,2.157488493007893471e+00,2.159919874914443483e+00,2.162351256820993495e+00,2.164782638727543507e+00,2.167214020634093519e+00,2.169645402540643531e+00,2.172076784447193543e+00,2.174508166353743555e+00,2.176939548260293567e+00,2.179370930166843578e+00,2.181802312073393590e+00,2.184233693979943602e+00,2.186665075886493614e+00,2.189096457793043626e+00,2.191527839699593638e+00,2.193959221606143650e+00,2.196390603512693662e+00,2.198821985419244118e+00,2.201253367325794130e+00,2.203684749232344142e+00,2.206116131138894154e+00,2.208547513045444166e+00,2.210978894951994178e+00,2.213410276858544190e+00,2.215841658765094202e+00,2.218273040671644214e+00,2.220704422578194226e+00,2.223135804484744238e+00,2.225567186391294250e+00,2.227998568297844262e+00,2.230429950204394718e+00,2.232861332110944730e+00,2.235292714017494742e+00,2.237724095924044754e+00,2.240155477830594766e+00,2.242586859737144778e+00,2.245018241643694790e+00,2.247449623550244802e+00,2.249881005456794814e+00,2.252312387363344826e+00,2.254743769269894837e+00,2.257175151176444849e+00,2.259606533082994861e+00,2.262037914989544873e+00,2.264469296896094885e+00,2.266900678802644897e+00,2.269332060709194909e+00,2.271763442615745365e+00,2.274194824522295377e+00,2.276626206428845389e+00,2.279057588335395401e+00,2.281488970241945413e+00,2.283920352148495425e+00,2.286351734055045437e+00,2.288783115961595449e+00,2.291214497868145461e+00,2.293645879774695473e+00,2.296077261681245485e+00,2.298508643587795497e+00,2.300940025494345509e+00,2.303371407400895521e+00,2.305802789307445533e+00,2.308234171213995545e+00,2.310665553120545557e+00,2.313096935027095569e+00,2.315528316933646025e+00,2.317959698840196037e+00,2.320391080746746049e+00,2.322822462653296061e+00,2.325253844559846073e+00,2.327685226466396085e+00,2.330116608372946096e+00,2.332547990279496108e+00,2.334979372186046120e+00,2.337410754092596132e+00,2.339842135999146144e+00,2.342273517905696156e+00,2.344704899812246168e+00,2.347136281718796180e+00,2.349567663625346192e+00,2.351999045531896204e+00,2.354430427438446216e+00,2.356861809344996672e+00,2.359293191251546684e+00,2.361724573158096696e+00,2.364155955064646708e+00,2.366587336971196720e+00,2.369018718877746732e+00,2.371450100784296744e+00,2.373881482690846756e+00,2.376312864597396768e+00,2.378744246503946780e+00,2.381175628410496792e+00,2.383607010317046804e+00,2.386038392223596816e+00,2.388469774130146828e+00,2.390901156036696840e+00,2.393332537943246852e+00,2.395763919849796864e+00,2.398195301756347320e+00,2.400626683662897332e+00,2.403058065569447344e+00,2.405489447475997355e+00,2.407920829382547367e+00,2.410352211289097379e+00,2.412783593195647391e+00,2.415214975102197403e+00,2.417646357008747415e+00,2.420077738915297427e+00,2.422509120821847439e+00,2.424940502728397451e+00,2.427371884634947463e+00,2.429803266541497475e+00,2.432234648448047487e+00,2.434666030354597499e+00,2.437097412261147511e+00,2.439528794167697523e+00,2.441960176074247979e+00,2.444391557980797991e+00,2.446822939887348003e+00,2.449254321793898015e+00,2.451685703700448027e+00,2.454117085606998039e+00,2.456548467513548051e+00,2.458979849420098063e+00,2.461411231326648075e+00,2.463842613233198087e+00,2.466273995139748099e+00,2.468705377046298111e+00,2.471136758952848123e+00,2.473568140859398135e+00,2.475999522765948146e+00,2.478430904672498158e+00,2.480862286579048170e+00,2.483293668485598626e+00,2.485725050392148638e+00,2.488156432298698650e+00,2.490587814205248662e+00,2.493019196111798674e+00,2.495450578018348686e+00,2.497881959924898698e+00,2.500313341831448710e+00,2.502744723737998722e+00,2.505176105644548734e+00,2.507607487551098746e+00,2.510038869457648758e+00,2.512470251364198770e+00,2.514901633270748782e+00,2.517333015177298794e+00,2.519764397083848806e+00,2.522195778990398818e+00,2.524627160896949274e+00,2.527058542803499286e+00,2.529489924710049298e+00,2.531921306616599310e+00,2.534352688523149322e+00,2.536784070429699334e+00,2.539215452336249346e+00,2.541646834242799358e+00,2.544078216149349370e+00,2.546509598055899382e+00,2.548940979962449394e+00,2.551372361868999405e+00,2.553803743775549417e+00,2.556235125682099429e+00,2.558666507588649441e+00,2.561097889495199453e+00,2.563529271401749465e+00,2.565960653308299477e+00,2.568392035214849933e+00,2.570823417121399945e+00,2.573254799027949957e+00,2.575686180934499969e+00,2.578117562841049981e+00,2.580548944747599993e+00,2.582980326654150005e+00,2.585411708560700017e+00,2.587843090467250029e+00,2.590274472373800041e+00,2.592705854280350053e+00,2.595137236186900065e+00,2.597568618093450077e+00,2.600000000000000089e+00
